animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	80958	41615	16679	2	F	39	D	R	2	806.885326752	[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	81195	54492	34262	2	F	9	D	R	2	435.969829779	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	82119	59140	18111	2	F	95	D	R	2	300.318189314	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	82201	69387	11293	2	F	51	D	R	2	532.379465898	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	82316	64326	38922	2	F	75	D	R	2	660.038216538	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	82587	60423	10391	2	F	25	D	R	2	565.074231277	[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]
	83452	41615	18448	2	F	66	D	R	2	190.223802542	[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	84473	52688	1433	2	F	6	D	R	2	332.061514688	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	84770	52688	12848	2	F	52	D	R	2	528.603727295	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	86147	64326	16008	2	F	3	D	R	2	409.917534703	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	86838	55586	20203	2	F	83	D	R	2	443.643111576	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	87298	52688	61837	2	F	59	D	R	2	490.362454767	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	88435	55586	1757	2	F	13	D	R	2	569.421933307	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	89688	55586	666	2	F	3	D	R	2	480.373784983	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	90195	59140	66239	2	F	56	D	R	2	1001.36432235	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	90312	41615	28536	2	F	61	D	R	2	726.689634576	[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	91127	55586	23424	2	F	49	D	R	2	419.416627799	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	91271	59140	567	2	F	96	D	R	2	446.805308236	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	91309	59140	20742	2	F	45	D	R	2	626.205169648	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	92396	64326	30319	2	F	62	D	R	2	595.514394635	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	92670	55586	7911	2	F	88	D	R	2	525.677891847	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 0]
	93698	64326	28047	2	F	75	D	R	2	179.574437544	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	95542	59140	3261	2	F	69	D	R	2	666.052913857	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	98036	64326	17425	2	F	7	D	R	2	380.27024272	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	98905	64326	54440	2	F	31	D	R	2	515.971395576	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	99085	44107	23772	2	F	64	D	R	2	931.130206855	[1, 1, -1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	100347	60423	17918	2	F	30	D	R	2	425.623294897	[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]
	101864	67946	28428	2	F	37	D	R	2	125.891520274	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	102942	41615	24477	2	F	1	D	R	2	756.178464806	[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	104082	63460	38467	2	F	62	D	R	2	602.474174334	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	105072	64326	12367	2	F	54	D	R	2	336.40681404	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	105493	55586	18124	2	F	58	D	R	2	636.268635175	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	105623	46835	11981	2	F	71	D	R	2	165.145327756	[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	105673	69387	6602	2	F	27	D	R	2	532.183807868	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	105914	46835	24039	2	F	14	D	R	2	627.126099261	[1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	107722	54492	29820	2	F	74	D	R	2	853.199207206	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	107797	67946	57227	2	F	43	D	R	2	819.407003854	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	111124	63460	26058	2	F	37	D	R	2	635.564204051	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	111245	49616	34872	2	F	2	D	R	2	379.434486751	[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]
	111404	67946	10243	2	F	41	D	R	2	360.483252819	[1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1]
	111497	63460	13276	2	F	24	D	R	2	318.076810986	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	112060	44107	37475	2	F	36	D	R	2	602.843038172	[1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	112423	55586	34091	2	F	93	D	R	2	837.161059906	[0, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	113352	55586	50362	2	F	7	D	R	2	1084.16977507	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	115060	55586	5567	2	F	38	D	R	2	539.30345161	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	117600	52688	4272	2	F	69	D	R	2	314.288564206	[1, 1, 1, 1, 1, -1, 1, 1, 1, 1, 1, 1]
	121267	64326	16851	2	F	60	D	R	2	910.704271371	[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	121567	49616	4187	2	F	69	D	R	2	843.108817661	[1, 1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1]
	4223	0	0	-4	F	99	D	A	2	-175.073809688	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	1711	0	0	-4	F	55	D	A	2	-125.373128267	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	7453	0	0	-4	F	7	D	A	2	75.3690234098	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	20182	0	0	-4	F	11	D	A	2	-191.983425382	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	25832	0	0	-4	F	34	D	A	2	-57.1496105942	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	10782	0	0	-4	F	57	D	A	2	108.99059552	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	5814	0	0	-4	F	55	D	A	2	-68.6368716663	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	11970	0	0	-4	F	57	D	A	2	441.892253824	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	23378	0	0	-4	F	96	D	A	2	-21.6717934722	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	15392	0	0	-4	F	7	D	A	2	-8.32071881481	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	32107	0	0	-4	F	92	D	A	2	-59.9578429833	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	15142	0	0	-4	F	83	D	A	2	99.472816197	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	24805	0	0	-4	F	64	D	A	2	-84.5753392482	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	30285	0	0	-4	F	13	D	A	2	-10.2659971405	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	16235	0	0	-4	F	35	D	A	2	197.695459335	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	12431	0	0	-4	F	67	D	A	2	345.441759245	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	13356	0	0	-4	F	20	D	A	2	-21.5447508897	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	19403	0	0	-4	F	59	D	A	2	68.1292370492	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	9288	0	0	-4	F	28	D	A	2	-123.14632868	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	17985	0	0	-4	F	16	D	A	2	-102.793908233	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	28064	0	0	-4	F	55	D	A	2	-396.263301433	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	26081	0	0	-4	F	60	D	A	2	-359.525138002	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	19163	0	0	-4	F	34	D	A	2	404.233542709	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	11660	0	0	-4	F	36	D	A	2	-299.125727223	[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	2745	0	0	-4	F	62	D	A	2	-200.450649737	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	10506	0	0	-4	F	36	D	A	2	-136.361836071	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	16966	0	0	-4	F	73	D	A	2	-79.536212373	[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	8086	0	0	-4	F	29	D	A	2	-290.535617536	[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	22044	0	0	-4	F	48	D	A	2	71.6203441767	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	20829	0	0	-4	F	37	D	A	2	149.06194446	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	26655	0	0	-4	F	53	D	A	2	29.6135955011	[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	19742	0	0	-4	F	98	D	A	2	46.902975152	[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	29731	0	0	-4	F	93	D	A	2	288.889909571	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]
	14999	0	0	-4	F	35	D	A	2	-184.070538973	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	4861	0	0	-4	F	52	D	A	2	-210.910531367	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	29580	0	0	-4	F	28	D	A	2	17.4092809794	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	2198	0	0	-4	F	11	D	A	2	-189.488489807	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	34109	0	0	-4	F	69	D	A	2	364.119742826	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	18990	0	0	-4	F	51	D	A	2	274.982648348	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	32901	0	0	-4	F	51	D	A	2	203.476921731	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	27143	0	0	-4	F	81	D	A	2	-150.395647238	[1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	20874	0	0	-4	F	39	D	A	2	229.498458766	[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	7309	0	0	-4	F	34	D	A	2	127.843162869	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	15135	0	0	-4	F	11	D	A	2	-305.55667072	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	2581	0	0	-4	F	76	D	A	2	100.210109452	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	28354	0	0	-4	F	6	D	A	2	476.891015086	[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	15935	0	0	-4	F	65	D	A	2	-202.139200424	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	9113	0	0	-4	F	10	D	A	2	-68.5585125449	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	8807	0	0	-4	F	11	D	A	2	-293.832467169	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	16868	0	0	-4	F	29	D	A	2	281.845157249	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	6631	0	0	-4	F	3	D	A	2	74.1018344099	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	29473	0	0	-4	F	58	D	A	2	-9.55968486417	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	14673	0	0	-4	F	28	D	A	2	65.3462888336	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	21034	0	0	-4	F	30	D	A	2	196.732393885	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	10671	0	0	-4	F	73	D	A	2	-170.285859041	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	6301	0	0	-4	F	2	D	A	2	-82.9738113385	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	4209	0	0	-4	F	11	D	A	2	-133.89161999	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	15252	0	0	-4	F	20	D	A	2	-93.950174657	[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	34771	0	0	-4	F	81	D	A	2	102.550161211	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	17153	0	0	-4	F	44	D	A	2	107.348188723	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	8342	0	0	-4	F	69	D	A	2	-35.1626633264	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	17998	0	0	-4	F	16	D	A	2	-64.5220022577	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	14571	0	0	-4	F	59	D	A	2	-37.8395716657	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	1549	0	0	-4	F	28	D	A	2	170.431956727	[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	31264	0	0	-4	F	73	D	A	2	231.974641796	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	28661	0	0	-4	F	42	D	A	2	-18.8946318558	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	13877	0	0	-4	F	13	D	A	2	-83.2257469271	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	21673	0	0	-4	F	40	D	A	2	26.382677313	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	31741	0	0	-4	F	69	D	A	2	-235.391690707	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	26044	0	0	-4	F	25	D	A	2	185.182859072	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	5264	0	0	-4	F	98	D	A	2	179.186893055	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	12547	0	0	-4	F	69	D	A	2	73.3994858265	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	5595	0	0	-4	F	31	D	A	2	-6.31396112655	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	17741	0	0	-4	F	22	D	A	2	-368.56117716	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	4020	0	0	-4	F	26	D	A	2	169.918129342	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]
	10047	0	0	-4	F	90	D	A	2	60.5445469797	[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	22929	0	0	-4	F	86	D	A	2	-48.4619528703	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	3853	0	0	-4	F	49	D	A	2	243.467593977	[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	3509	0	0	-4	F	41	D	A	2	215.735302831	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	29912	0	0	-4	F	64	D	A	2	-50.274265347	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	5878	0	0	-4	F	40	D	A	2	310.766434314	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	27867	0	0	-4	F	14	D	A	2	324.638334702	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	31843	0	0	-4	F	2	D	A	2	-47.5163363385	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	12509	0	0	-4	F	70	D	A	2	-19.4542038972	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	4408	0	0	-4	F	20	D	A	2	248.810590961	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	18849	0	0	-4	F	66	D	A	2	-38.7107100325	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	23062	0	0	-4	F	10	D	A	2	42.6511272258	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	31559	0	0	-4	F	79	D	A	2	312.111074185	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	18404	0	0	-4	F	31	D	A	2	-27.2262480951	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	4178	0	0	-4	F	82	D	A	2	-107.740664909	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	34264	0	0	-4	F	36	D	A	2	-87.653583087	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	1737	0	0	-4	F	50	D	A	2	359.003136486	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
